GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
2114918617,SushiGo,3,GAME_OVER,81,0,3,219,groupG_rhea,52.0,48.0,41.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
803087289,SushiGo,3,GAME_OVER,81,0,3,220,groupG_rhea,46.0,42.0,37.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-457711794,SushiGo,3,GAME_OVER,83,0,3,221,groupG_rhea,44.0,36.0,36.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
5290360,SushiGo,3,GAME_OVER,82,0,3,222,groupG_rhea,41.0,52.0,27.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
1137946463,SushiGo,3,GAME_OVER,83,0,3,223,groupG_rhea,51.0,37.0,41.0,rhea,Basic MCTS,1,groupG_rhea,1,3,3,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-365570793,SushiGo,3,GAME_OVER,82,0,3,224,groupG_rhea,38.0,54.0,43.0,rhea,Basic MCTS,3,groupG_rhea,3,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-255820716,SushiGo,3,GAME_OVER,83,0,3,225,groupG_rhea,45.0,42.0,48.0,rhea,Basic MCTS,2,groupG_rhea,2,3,3,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
-1402449380,SushiGo,3,GAME_OVER,83,0,3,226,groupG_rhea,50.0,40.0,40.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-923806133,SushiGo,3,GAME_OVER,84,0,3,227,groupG_rhea,45.0,54.0,37.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
2132847292,SushiGo,3,GAME_OVER,84,0,3,228,groupG_rhea,45.0,45.0,35.0,rhea,Basic MCTS,1,groupG_rhea,1,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,-1
664301646,SushiGo,3,GAME_OVER,81,0,3,229,groupG_rhea,42.0,24.0,45.0,rhea,Basic MCTS,2,groupG_rhea,2,3,3,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
1770768813,SushiGo,3,GAME_OVER,82,0,3,230,groupG_rhea,36.0,48.0,33.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-2145448892,SushiGo,3,GAME_OVER,81,0,3,231,groupG_rhea,47.0,45.0,55.0,rhea,Basic MCTS,2,groupG_rhea,2,3,3,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
-1861931179,SushiGo,3,GAME_OVER,84,0,3,232,groupG_rhea,38.0,29.0,50.0,rhea,Basic MCTS,2,groupG_rhea,2,3,3,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
1997711074,SushiGo,3,GAME_OVER,84,0,3,233,groupG_rhea,49.0,59.0,24.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-1754251921,SushiGo,3,GAME_OVER,82,0,3,234,groupG_rhea,47.0,48.0,55.0,rhea,Basic MCTS,3,groupG_rhea,3,2,2,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
1517153800,SushiGo,3,GAME_OVER,81,0,3,235,groupG_rhea,38.0,53.0,40.0,rhea,Basic MCTS,3,groupG_rhea,3,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
1907918688,SushiGo,3,GAME_OVER,83,0,3,236,groupG_rhea,51.0,46.0,34.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
495736360,SushiGo,3,GAME_OVER,83,0,3,237,groupG_rhea,49.0,30.0,26.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
341975755,SushiGo,3,GAME_OVER,82,0,3,238,groupG_rhea,46.0,40.0,39.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-127789136,SushiGo,3,GAME_OVER,82,0,3,239,groupG_rhea,37.0,43.0,33.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-2020838618,SushiGo,3,GAME_OVER,83,0,3,240,groupG_rhea,46.0,37.0,40.0,rhea,Basic MCTS,1,groupG_rhea,1,3,3,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1416295539,SushiGo,3,GAME_OVER,82,0,3,241,groupG_rhea,46.0,41.0,41.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-2020107165,SushiGo,3,GAME_OVER,81,0,3,242,groupG_rhea,59.0,48.0,40.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
233330232,SushiGo,3,GAME_OVER,83,0,3,243,groupG_rhea,44.0,38.0,39.0,rhea,Basic MCTS,1,groupG_rhea,1,3,3,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-135857176,SushiGo,3,GAME_OVER,83,0,3,244,groupG_rhea,53.0,47.0,41.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1341119750,SushiGo,3,GAME_OVER,81,0,3,245,groupG_rhea,33.0,27.0,52.0,rhea,Basic MCTS,2,groupG_rhea,2,3,3,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
-911569817,SushiGo,3,GAME_OVER,85,0,3,246,groupG_rhea,39.0,50.0,42.0,rhea,Basic MCTS,3,groupG_rhea,3,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
1211493695,SushiGo,3,GAME_OVER,82,0,3,247,groupG_rhea,47.0,48.0,41.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
898318424,SushiGo,3,GAME_OVER,82,0,3,248,groupG_rhea,38.0,46.0,33.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-942404556,SushiGo,3,GAME_OVER,81,0,3,249,groupG_rhea,42.0,48.0,38.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
1408301094,SushiGo,3,GAME_OVER,81,0,3,250,groupG_rhea,63.0,47.0,28.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
1146221834,SushiGo,3,GAME_OVER,83,0,3,251,groupG_rhea,50.0,56.0,30.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-2025974710,SushiGo,3,GAME_OVER,81,0,3,252,groupG_rhea,36.0,35.0,34.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
724435589,SushiGo,3,GAME_OVER,83,0,3,253,groupG_rhea,44.0,31.0,47.0,rhea,Basic MCTS,2,groupG_rhea,2,3,3,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
1539281127,SushiGo,3,GAME_OVER,82,0,3,254,groupG_rhea,62.0,41.0,45.0,rhea,Basic MCTS,1,groupG_rhea,1,3,3,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-322431794,SushiGo,3,GAME_OVER,83,0,3,255,groupG_rhea,50.0,47.0,39.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
786982827,SushiGo,3,GAME_OVER,82,0,3,256,groupG_rhea,50.0,40.0,34.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1057547620,SushiGo,3,GAME_OVER,81,0,3,257,groupG_rhea,39.0,40.0,40.0,rhea,Basic MCTS,3,groupG_rhea,3,1,1,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,-1
1661695482,SushiGo,3,GAME_OVER,81,0,3,258,groupG_rhea,49.0,36.0,24.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1521083090,SushiGo,3,GAME_OVER,81,0,3,259,groupG_rhea,43.0,49.0,34.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-452679503,SushiGo,3,GAME_OVER,81,0,3,260,groupG_rhea,48.0,38.0,44.0,rhea,Basic MCTS,1,groupG_rhea,1,3,3,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1840133455,SushiGo,3,GAME_OVER,83,0,3,261,groupG_rhea,61.0,46.0,33.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-2120383479,SushiGo,3,GAME_OVER,82,0,3,262,groupG_rhea,32.0,44.0,34.0,rhea,Basic MCTS,3,groupG_rhea,3,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-2005252350,SushiGo,3,GAME_OVER,83,0,3,263,groupG_rhea,37.0,44.0,37.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-1354525356,SushiGo,3,GAME_OVER,82,0,3,264,groupG_rhea,40.0,50.0,34.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-235581204,SushiGo,3,GAME_OVER,81,0,3,265,groupG_rhea,39.0,51.0,61.0,rhea,Basic MCTS,3,groupG_rhea,3,2,2,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
565879714,SushiGo,3,GAME_OVER,82,0,3,266,rhea,31.0,38.0,49.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
2069148269,SushiGo,3,GAME_OVER,82,0,3,267,rhea,35.0,58.0,41.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
1545551564,SushiGo,3,GAME_OVER,81,0,3,268,rhea,49.0,36.0,53.0,Basic MCTS,groupG_rhea,2,rhea,2,3,3,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1441265338,SushiGo,3,GAME_OVER,82,0,3,269,rhea,33.0,51.0,38.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-228548849,SushiGo,3,GAME_OVER,81,0,3,270,rhea,36.0,57.0,49.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-1744502633,SushiGo,3,GAME_OVER,81,0,3,271,rhea,33.0,41.0,48.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1415041886,SushiGo,3,GAME_OVER,82,0,3,272,rhea,33.0,34.0,51.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1949533456,SushiGo,3,GAME_OVER,81,0,3,273,rhea,46.0,52.0,52.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-1371143192,SushiGo,3,GAME_OVER,83,0,3,274,rhea,33.0,53.0,39.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
1241578111,SushiGo,3,GAME_OVER,82,0,3,275,rhea,43.0,50.0,46.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
456611590,SushiGo,3,GAME_OVER,82,0,3,276,rhea,50.0,44.0,41.0,Basic MCTS,groupG_rhea,1,rhea,1,2,2,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,1
-601013491,SushiGo,3,GAME_OVER,81,0,3,277,rhea,35.0,39.0,52.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1971304632,SushiGo,3,GAME_OVER,83,0,3,278,rhea,28.0,48.0,57.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1711745582,SushiGo,3,GAME_OVER,82,0,3,279,rhea,35.0,46.0,50.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1261422866,SushiGo,3,GAME_OVER,84,0,3,280,rhea,39.0,26.0,52.0,Basic MCTS,groupG_rhea,2,rhea,2,3,3,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
690855209,SushiGo,3,GAME_OVER,84,0,3,281,rhea,28.0,46.0,42.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
541399828,SushiGo,3,GAME_OVER,83,0,3,282,rhea,25.0,34.0,57.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1640051046,SushiGo,3,GAME_OVER,81,0,3,283,rhea,45.0,31.0,53.0,Basic MCTS,groupG_rhea,2,rhea,2,3,3,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1556565712,SushiGo,3,GAME_OVER,83,0,3,284,rhea,42.0,43.0,41.0,Basic MCTS,groupG_rhea,2,rhea,2,1,1,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
2114918617,SushiGo,3,GAME_OVER,83,0,3,285,rhea,34.0,35.0,49.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
803087289,SushiGo,3,GAME_OVER,82,0,3,286,rhea,38.0,54.0,40.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-457711794,SushiGo,3,GAME_OVER,81,0,3,287,rhea,27.0,39.0,42.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
5290360,SushiGo,3,GAME_OVER,82,0,3,288,rhea,39.0,45.0,46.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1137946463,SushiGo,3,GAME_OVER,83,0,3,289,rhea,41.0,46.0,35.0,Basic MCTS,groupG_rhea,2,rhea,2,1,1,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-365570793,SushiGo,3,GAME_OVER,81,0,3,290,rhea,33.0,35.0,53.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-255820716,SushiGo,3,GAME_OVER,84,0,3,291,rhea,48.0,51.0,42.0,Basic MCTS,groupG_rhea,2,rhea,2,1,1,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-1402449380,SushiGo,3,GAME_OVER,82,0,3,292,rhea,28.0,50.0,46.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-923806133,SushiGo,3,GAME_OVER,82,0,3,293,rhea,38.0,39.0,53.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
2132847292,SushiGo,3,GAME_OVER,82,0,3,294,rhea,31.0,37.0,48.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
664301646,SushiGo,3,GAME_OVER,83,0,3,295,rhea,23.0,31.0,52.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1770768813,SushiGo,3,GAME_OVER,82,0,3,296,rhea,30.0,57.0,34.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-2145448892,SushiGo,3,GAME_OVER,83,0,3,297,rhea,26.0,52.0,44.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-1861931179,SushiGo,3,GAME_OVER,82,0,3,298,rhea,42.0,41.0,50.0,Basic MCTS,groupG_rhea,2,rhea,2,3,3,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1997711074,SushiGo,3,GAME_OVER,83,0,3,299,rhea,35.0,46.0,58.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1754251921,SushiGo,3,GAME_OVER,83,0,3,300,rhea,48.0,52.0,48.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
1517153800,SushiGo,3,GAME_OVER,82,0,3,301,rhea,46.0,55.0,38.0,Basic MCTS,groupG_rhea,2,rhea,2,1,1,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
1907918688,SushiGo,3,GAME_OVER,82,0,3,302,rhea,43.0,41.0,48.0,Basic MCTS,groupG_rhea,2,rhea,2,3,3,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
495736360,SushiGo,3,GAME_OVER,81,0,3,303,rhea,26.0,40.0,39.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
341975755,SushiGo,3,GAME_OVER,84,0,3,304,rhea,30.0,51.0,46.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-127789136,SushiGo,3,GAME_OVER,82,0,3,305,rhea,24.0,49.0,40.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-2020838618,SushiGo,3,GAME_OVER,83,0,3,306,rhea,37.0,51.0,47.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-1416295539,SushiGo,3,GAME_OVER,83,0,3,307,rhea,39.0,42.0,36.0,Basic MCTS,groupG_rhea,2,rhea,2,1,1,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-2020107165,SushiGo,3,GAME_OVER,81,0,3,308,rhea,50.0,37.0,44.0,Basic MCTS,groupG_rhea,1,rhea,1,3,3,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,1
233330232,SushiGo,3,GAME_OVER,81,0,3,309,rhea,44.0,38.0,43.0,Basic MCTS,groupG_rhea,1,rhea,1,3,3,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,1
-135857176,SushiGo,3,GAME_OVER,83,0,3,310,rhea,39.0,59.0,52.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-1341119750,SushiGo,3,GAME_OVER,81,0,3,311,rhea,49.0,39.0,38.0,Basic MCTS,groupG_rhea,1,rhea,1,2,2,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,1
-911569817,SushiGo,3,GAME_OVER,82,0,3,312,rhea,32.0,40.0,57.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1211493695,SushiGo,3,GAME_OVER,82,0,3,313,rhea,27.0,53.0,48.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
898318424,SushiGo,3,GAME_OVER,82,0,3,314,rhea,28.0,40.0,39.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-942404556,SushiGo,3,GAME_OVER,83,0,3,315,rhea,34.0,50.0,46.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
1408301094,SushiGo,3,GAME_OVER,82,0,3,316,rhea,34.0,51.0,43.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
1146221834,SushiGo,3,GAME_OVER,82,0,3,317,rhea,25.0,62.0,32.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-2025974710,SushiGo,3,GAME_OVER,82,0,3,318,rhea,27.0,42.0,47.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
724435589,SushiGo,3,GAME_OVER,83,0,3,319,rhea,38.0,31.0,47.0,Basic MCTS,groupG_rhea,2,rhea,2,3,3,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
1539281127,SushiGo,3,GAME_OVER,82,0,3,320,rhea,54.0,51.0,28.0,Basic MCTS,groupG_rhea,1,rhea,1,2,2,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,1
-322431794,SushiGo,3,GAME_OVER,82,0,3,321,rhea,47.0,69.0,36.0,Basic MCTS,groupG_rhea,2,rhea,2,1,1,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
786982827,SushiGo,3,GAME_OVER,82,0,3,322,rhea,44.0,41.0,54.0,Basic MCTS,groupG_rhea,2,rhea,2,3,3,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1057547620,SushiGo,3,GAME_OVER,82,0,3,323,rhea,39.0,44.0,40.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
1661695482,SushiGo,3,GAME_OVER,82,0,3,324,rhea,35.0,36.0,42.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1521083090,SushiGo,3,GAME_OVER,82,0,3,325,rhea,33.0,51.0,45.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-452679503,SushiGo,3,GAME_OVER,83,0,3,326,rhea,44.0,38.0,44.0,Basic MCTS,groupG_rhea,2,rhea,2,3,3,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1840133455,SushiGo,3,GAME_OVER,82,0,3,327,rhea,30.0,57.0,49.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-2120383479,SushiGo,3,GAME_OVER,82,0,3,328,rhea,32.0,44.0,44.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-2005252350,SushiGo,3,GAME_OVER,83,0,3,329,rhea,34.0,42.0,42.0,Basic MCTS,groupG_rhea,3,rhea,3,2,2,1,Basic MCTS,1,groupG_rhea,Basic MCTS,rhea,groupG_rhea,2
-1354525356,SushiGo,3,GAME_OVER,82,0,3,330,rhea,47.0,48.0,40.0,Basic MCTS,groupG_rhea,2,rhea,2,1,1,3,Basic MCTS,3,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
-235581204,SushiGo,3,GAME_OVER,81,0,3,331,rhea,39.0,46.0,40.0,Basic MCTS,groupG_rhea,3,rhea,3,1,1,2,Basic MCTS,2,groupG_rhea,Basic MCTS,rhea,groupG_rhea,0
565879714,SushiGo,3,GAME_OVER,83,0,3,332,rhea,57.0,37.0,34.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
2069148269,SushiGo,3,GAME_OVER,82,0,3,333,rhea,43.0,33.0,51.0,groupG_rhea,Basic MCTS,2,rhea,2,3,3,1,groupG_rhea,1,Basic MCTS,groupG_rhea,rhea,Basic MCTS,2
1545551564,SushiGo,3,GAME_OVER,81,0,3,334,rhea,48.0,56.0,41.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-1441265338,SushiGo,3,GAME_OVER,81,0,3,335,rhea,48.0,30.0,53.0,groupG_rhea,Basic MCTS,2,rhea,2,3,3,1,groupG_rhea,1,Basic MCTS,groupG_rhea,rhea,Basic MCTS,2
-228548849,SushiGo,3,GAME_OVER,81,0,3,336,rhea,42.0,60.0,36.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
